entity_id,event_id,timestamp,risk_score,score_method
SVC-000015,EVT-0000099,2026-06-10 04:55:35.241970,0.9437377189297802,baseline_fallback
SVC-000019,EVT-0000100,2026-06-10 04:57:04.795500,0.42536730519258603,baseline_fallback
USR-000026,EVT-0000101,2026-06-10 05:00:04.142090,0.6070274008377522,baseline_fallback
USR-000103,EVT-0000102,2026-06-10 05:02:18.832142,0.6688321178717325,baseline_fallback
SVC-000007,EVT-0000103,2026-06-10 05:02:26.933443,0.33060479232031,baseline_fallback
SVC-000015,EVT-0000104,2026-06-10 05:03:02.711201,0.9384945902453132,baseline_fallback
SVC-000015,EVT-0000105,2026-06-10 05:04:19.812096,0.9411740126901001,baseline_fallback
USR-000095,EVT-0000106,2026-06-10 05:05:28.830553,0.6216282714697016,baseline_fallback
DEV-000022,EVT-0000107,2026-06-10 05:06:28.215193,0.973278508728493,baseline_fallback
SVC-000019,EVT-0000108,2026-06-10 05:08:12.581327,0.48415205625692104,baseline_fallback
SVC-000007,EVT-0000109,2026-06-10 05:10:23.699669,0.49922950945233396,baseline_fallback
SVC-000014,EVT-0000110,2026-06-10 05:13:23.153372,0.6220413349711978,baseline_fallback
SVC-000019,EVT-0000111,2026-06-10 05:13:41.131445,0.5831185284091697,baseline_fallback
SVC-000014,EVT-0000112,2026-06-10 05:14:57.882204,0.9495891608715827,baseline_fallback
SVC-000007,EVT-0000113,2026-06-10 05:15:15.509746,0.33060479232031,baseline_fallback
SVC-000007,EVT-0000114,2026-06-10 05:17:30.970913,0.6749705993450631,baseline_fallback
DEV-000003,EVT-0000115,2026-06-10 05:18:42.689341,0.3180850008786189,baseline_fallback
DEV-000020,EVT-0000116,2026-06-10 05:20:46.714924,0.38842889976322065,baseline_fallback
USR-000036,EVT-0000117,2026-06-10 05:20:52.417608,0.9956157389835084,baseline_fallback
USR-000199,EVT-0000118,2026-06-10 05:21:52.060593,0.8833456275696083,baseline_fallback
SVC-000009,EVT-0000119,2026-06-10 05:24:04.720982,0.8095416814490508,baseline_fallback
SVC-000019,EVT-0000120,2026-06-10 05:25:21.088971,0.4933016419585501,baseline_fallback
DEV-000018,EVT-0000121,2026-06-10 05:31:07.025197,0.3110064515488975,baseline_fallback
DEV-000013,EVT-0000122,2026-06-10 05:35:39.988632,0.5669728754995279,baseline_fallback
SVC-000009,EVT-0000123,2026-06-10 05:35:52.248175,0.8448989527174169,baseline_fallback
SVC-000007,EVT-0000124,2026-06-10 05:38:22.516687,0.4302316801994945,baseline_fallback
DEV-000016,EVT-0000125,2026-06-10 05:40:01.734025,0.3758129890343103,baseline_fallback
SVC-000009,EVT-0000126,2026-06-10 05:43:19.444747,0.7768199089118348,baseline_fallback
SVC-000020,EVT-0000127,2026-06-10 05:44:23.706066,0.8647860139026328,baseline_fallback
USR-000025,EVT-0000128,2026-06-10 05:44:36.592223,0.962713579980797,baseline_fallback
USR-000093,EVT-0000129,2026-06-10 05:45:51.421749,0.6349794342256123,baseline_fallback
SVC-000007,EVT-0000130,2026-06-10 05:46:11.947212,0.5738325554277803,baseline_fallback
DEV-000007,EVT-0000131,2026-06-10 05:47:09.836194,0.9528871012988127,baseline_fallback
DEV-000025,EVT-0000132,2026-06-10 05:47:39.337467,0.3977414520240056,baseline_fallback
USR-000082,EVT-0000133,2026-06-10 05:51:34.590341,0.6128407869286926,baseline_fallback
USR-000067,EVT-0000134,2026-06-10 05:52:23.896455,0.6401142713782674,baseline_fallback
SVC-000019,EVT-0000135,2026-06-10 05:52:44.914275,0.4571537606262628,baseline_fallback
DEV-000021,EVT-0000136,2026-06-10 05:53:54.130743,0.3014448538306611,baseline_fallback
DEV-000023,EVT-0000137,2026-06-10 06:00:15.460983,0.6552927108845849,baseline_fallback
DEV-000020,EVT-0000138,2026-06-10 06:00:45.911351,0.38017558523623945,baseline_fallback
SVC-000031,EVT-0000139,2026-06-10 06:01:08.750586,0.4458815975829848,baseline_fallback
SVC-000019,EVT-0000140,2026-06-10 06:02:20.418850,0.574961437933433,baseline_fallback
DEV-000019,EVT-0000141,2026-06-10 06:03:31.104215,0.5761879238567268,baseline_fallback
SVC-000031,EVT-0000142,2026-06-10 06:06:54.412660,0.4362199567000795,baseline_fallback
SVC-000009,EVT-0000143,2026-06-10 06:16:49.030396,0.8629649489761874,baseline_fallback
SVC-000019,EVT-0000144,2026-06-10 06:17:57.789726,0.5822446546741216,baseline_fallback
USR-000036,EVT-0000145,2026-06-10 06:19:00.203363,0.8911466759927752,baseline_fallback
SVC-000009,EVT-0000146,2026-06-10 06:25:04.480264,0.7686401748450121,baseline_fallback
DEV-000014,EVT-0000147,2026-06-10 06:29:23.247968,0.3094280866298715,baseline_fallback
SVC-000009,EVT-0000148,2026-06-10 06:31:12.546196,0.7695672893554408,baseline_fallback
SVC-000009,EVT-0000149,2026-06-10 06:35:26.371917,0.9334173478820479,baseline_fallback
DEV-000001,EVT-0000150,2026-06-10 06:36:05.422607,0.49070437429669694,baseline_fallback
SVC-000009,EVT-0000151,2026-06-10 06:36:15.067047,0.7741157269563974,baseline_fallback
DEV-000016,EVT-0000152,2026-06-10 06:38:28.540955,0.32630306959020783,baseline_fallback
DEV-000020,EVT-0000153,2026-06-10 06:39:19.158547,0.3335139833663732,baseline_fallback
SVC-000009,EVT-0000154,2026-06-10 06:39:35.736713,0.9921975007142447,baseline_fallback
SVC-000009,EVT-0000155,2026-06-10 06:39:56.407114,0.9921975007142447,baseline_fallback
USR-000096,EVT-0000156,2026-06-10 06:41:14.383806,0.8623605526897556,baseline_fallback
SVC-000031,EVT-0000157,2026-06-10 06:42:42.924359,0.4686155149810777,baseline_fallback
SVC-000009,EVT-0000158,2026-06-10 06:48:43.381998,0.8177047633216084,baseline_fallback
SVC-000009,EVT-0000159,2026-06-10 06:50:56.097598,0.9921975007142447,baseline_fallback
SVC-000009,EVT-0000160,2026-06-10 06:51:31.324628,0.8388906481132236,baseline_fallback
USR-000042,EVT-0000161,2026-06-10 06:52:20.306776,0.6153460010374838,baseline_fallback
SVC-000055,EVT-0000162,2026-06-10 06:55:41.509681,0.8924702679765152,baseline_fallback
SVC-000031,EVT-0000163,2026-06-10 06:56:10.348954,0.47062128496546407,baseline_fallback
USR-000207,EVT-0000164,2026-06-10 06:57:48.573435,0.6472108699380925,baseline_fallback
SVC-000051,EVT-0000165,2026-06-10 07:00:38.689453,0.48344301342046964,baseline_fallback
USR-000082,EVT-0000166,2026-06-10 07:01:38.414326,0.4804546303246578,baseline_fallback
DEV-000018,EVT-0000167,2026-06-10 07:02:56.385690,0.36638509027607546,baseline_fallback
SVC-000031,EVT-0000168,2026-06-10 07:03:25.112923,0.3959899069816903,baseline_fallback
USR-000180,EVT-0000169,2026-06-10 07:06:11.982482,0.9373020169181734,baseline_fallback
SVC-000031,EVT-0000170,2026-06-10 07:12:48.782341,0.3939361328717614,baseline_fallback
USR-000155,EVT-0000171,2026-06-10 07:13:45.142255,0.6107786077546621,baseline_fallback
DEV-000018,EVT-0000172,2026-06-10 07:13:57.509514,0.24443713800302017,baseline_fallback
SVC-000055,EVT-0000173,2026-06-10 07:14:35.974512,0.8307457983265517,baseline_fallback
SVC-000055,EVT-0000174,2026-06-10 07:20:17.242374,0.4691266450177174,baseline_fallback
USR-000013,EVT-0000175,2026-06-10 07:26:43.584548,0.8542234946293766,baseline_fallback
SVC-000031,EVT-0000176,2026-06-10 07:26:53.054375,0.3845912281845167,baseline_fallback
SVC-000051,EVT-0000177,2026-06-10 07:27:29.375117,0.3375315557335433,baseline_fallback
DEV-000015,EVT-0000178,2026-06-10 07:32:03.938250,0.4631738052287802,baseline_fallback
USR-000206,EVT-0000179,2026-06-10 07:32:46.911016,0.5340136879910279,baseline_fallback
SVC-000040,EVT-0000180,2026-06-10 07:32:58.258410,0.4101346229484493,baseline_fallback
USR-000207,EVT-0000181,2026-06-10 07:33:11.407915,0.5030246969100385,baseline_fallback
DEV-000021,EVT-0000182,2026-06-10 07:34:51.614149,0.2261254389801969,baseline_fallback
SVC-000030,EVT-0000183,2026-06-10 07:36:20.779735,0.41803639200982184,baseline_fallback
SVC-000031,EVT-0000184,2026-06-10 07:36:33.751943,0.3814387562207325,baseline_fallback
USR-000076,EVT-0000185,2026-06-10 07:39:01.368979,0.5607125751602366,baseline_fallback
SVC-000055,EVT-0000186,2026-06-10 07:39:10.152762,0.4892813574344905,baseline_fallback
DEV-000011,EVT-0000187,2026-06-10 07:39:24.243482,0.41298590987481326,baseline_fallback
USR-000208,EVT-0000188,2026-06-10 07:41:02.675323,0.7784620661670771,baseline_fallback
USR-000157,EVT-0000189,2026-06-10 07:41:23.689086,0.4811859198165118,baseline_fallback
SVC-000024,EVT-0000190,2026-06-10 07:44:17.499735,0.4483516978446656,baseline_fallback
USR-000119,EVT-0000191,2026-06-10 07:44:51.536292,0.480460775917253,baseline_fallback
SVC-000051,EVT-0000192,2026-06-10 07:47:08.567161,0.4740935046907249,baseline_fallback
SVC-000031,EVT-0000193,2026-06-10 07:47:17.736050,0.39496405772712656,baseline_fallback
SVC-000055,EVT-0000194,2026-06-10 07:48:19.387438,0.5240714063386295,baseline_fallback
USR-000058,EVT-0000195,2026-06-10 07:49:12.398822,0.5313510641011533,baseline_fallback
SVC-000040,EVT-0000196,2026-06-10 07:51:06.924982,0.38125299008939123,baseline_fallback
USR-000137,EVT-0000197,2026-06-10 07:51:40.043660,0.4734479351988112,baseline_fallback
USR-000058,EVT-0000198,2026-06-10 07:53:52.318989,0.5172795893496115,baseline_fallback
SVC-000039,EVT-0000199,2026-06-10 07:55:28.931814,0.4041221355569161,baseline_fallback
USR-000116,EVT-0000200,2026-06-10 07:55:56.315828,0.7827880518883381,baseline_fallback
DEV-000001,EVT-0000201,2026-06-10 07:59:37.170193,0.25741131018312097,baseline_fallback
USR-000155,EVT-0000202,2026-06-10 07:59:39.079330,0.5507572845429898,baseline_fallback
USR-000180,EVT-0000203,2026-06-10 08:01:32.550992,0.7374108563524677,baseline_fallback
SVC-000040,EVT-0000204,2026-06-10 08:01:50.426791,0.5363588155764745,baseline_fallback
USR-000063,EVT-0000205,2026-06-10 08:02:39.702946,0.7442249025304036,baseline_fallback
USR-000178,EVT-0000206,2026-06-10 08:05:07.452152,0.7296171204956379,baseline_fallback
SVC-000055,EVT-0000207,2026-06-10 08:05:50.193143,0.5161363121423063,baseline_fallback
USR-000167,EVT-0000208,2026-06-10 08:06:42.477872,0.7580418464092273,baseline_fallback
DEV-000011,EVT-0000209,2026-06-10 08:06:55.150614,0.983652373355159,baseline_fallback
USR-000180,EVT-0000210,2026-06-10 08:07:24.161841,0.7584814284597607,baseline_fallback
USR-000047,EVT-0000211,2026-06-10 08:08:18.924524,0.7975081863020149,baseline_fallback
DEV-000009,EVT-0000212,2026-06-10 08:11:36.275987,0.5800833256142867,baseline_fallback
DEV-000012,EVT-0000213,2026-06-10 08:12:23.981335,0.9384789823713102,baseline_fallback
SVC-000040,EVT-0000214,2026-06-10 08:13:21.455162,0.5808483935897137,baseline_fallback
USR-000168,EVT-0000215,2026-06-10 08:14:53.062075,0.4718187191650071,baseline_fallback
USR-000026,EVT-0000216,2026-06-10 08:15:37.395463,0.47358490056923497,baseline_fallback
DEV-000014,EVT-0000217,2026-06-10 08:17:16.631550,0.2419865024357658,baseline_fallback
SVC-000031,EVT-0000218,2026-06-10 08:19:50.131498,0.3364316935793704,baseline_fallback
SVC-000046,EVT-0000219,2026-06-10 08:24:16.176720,0.4272735443408387,baseline_fallback
SVC-000040,EVT-0000220,2026-06-10 08:24:28.040571,0.5781496625508555,baseline_fallback
SVC-000046,EVT-0000221,2026-06-10 08:26:53.880123,0.7672339368815798,baseline_fallback
SVC-000011,EVT-0000222,2026-06-10 08:29:20.812147,0.419064687989493,baseline_fallback
SVC-000055,EVT-0000223,2026-06-10 08:29:33.259006,0.4249574080112481,baseline_fallback
SVC-000011,EVT-0000224,2026-06-10 08:29:48.399809,0.45848628622515336,baseline_fallback
SVC-000011,EVT-0000225,2026-06-10 08:31:21.303015,0.3843711536709134,baseline_fallback
SVC-000011,EVT-0000226,2026-06-10 08:31:41.849523,0.2967695324949324,baseline_fallback
USR-000022,EVT-0000227,2026-06-10 08:33:06.815356,0.45956388850282204,baseline_fallback
SVC-000046,EVT-0000228,2026-06-10 08:33:24.196220,0.3155961386098816,baseline_fallback
USR-000070,EVT-0000229,2026-06-10 08:34:19.106170,0.41575253262728373,baseline_fallback
DEV-000016,EVT-0000230,2026-06-10 08:34:21.033230,0.2540349054539513,baseline_fallback
SVC-000031,EVT-0000231,2026-06-10 08:35:40.379146,0.3650411408840035,baseline_fallback
DEV-000023,EVT-0000232,2026-06-10 08:36:06.505636,0.7045321874573642,baseline_fallback
USR-000167,EVT-0000233,2026-06-10 08:36:15.596839,0.7043710346339307,baseline_fallback
DEV-000003,EVT-0000234,2026-06-10 08:36:57.937083,0.2540349054539513,baseline_fallback
SVC-000046,EVT-0000235,2026-06-10 08:37:42.800135,0.3966768375769543,baseline_fallback
USR-000042,EVT-0000236,2026-06-10 08:41:07.494146,0.3936008725768392,baseline_fallback
SVC-000046,EVT-0000237,2026-06-10 08:41:19.776812,0.29928695760340784,baseline_fallback
SVC-000046,EVT-0000238,2026-06-10 08:41:27.414392,0.6900288170868848,baseline_fallback
SVC-000011,EVT-0000239,2026-06-10 08:42:15.495996,0.41520178269432123,baseline_fallback
SVC-000053,EVT-0000240,2026-06-10 08:43:46.589898,0.47625272427769805,baseline_fallback
DEV-000025,EVT-0000241,2026-06-10 08:44:00.367411,0.6074036304315276,baseline_fallback
SVC-000024,EVT-0000242,2026-06-10 08:45:16.740070,0.41051620863320804,baseline_fallback
SVC-000046,EVT-0000243,2026-06-10 08:45:36.568759,0.7786378237714443,baseline_fallback
USR-000067,EVT-0000244,2026-06-10 08:45:46.437098,0.41232427843644365,baseline_fallback
DEV-000023,EVT-0000245,2026-06-10 08:47:08.980708,0.5480763929523044,baseline_fallback
SVC-000053,EVT-0000246,2026-06-10 08:49:07.083516,0.9371967007716671,baseline_fallback
SVC-000030,EVT-0000247,2026-06-10 08:49:34.888964,0.4338100196169939,baseline_fallback
USR-000155,EVT-0000248,2026-06-10 08:50:16.816851,0.4767264438665767,baseline_fallback
SVC-000046,EVT-0000249,2026-06-10 08:50:21.002344,0.3568124416490962,baseline_fallback
SVC-000024,EVT-0000250,2026-06-10 08:53:36.077475,0.4239698203015907,baseline_fallback
SVC-000011,EVT-0000251,2026-06-10 08:55:09.149292,0.4885439166898321,baseline_fallback
DEV-000008,EVT-0000252,2026-06-10 08:55:29.969709,0.40923033079125043,baseline_fallback
USR-000207,EVT-0000253,2026-06-10 08:55:37.516654,0.7180036294225564,baseline_fallback
DEV-000019,EVT-0000254,2026-06-10 08:56:13.547721,0.523009897701374,baseline_fallback
USR-000026,EVT-0000255,2026-06-10 08:57:41.636245,0.4511534278388529,baseline_fallback
USR-000178,EVT-0000256,2026-06-10 08:57:43.648649,0.7184521133607622,baseline_fallback
USR-000172,EVT-0000257,2026-06-10 08:58:18.684429,0.4176984274236249,baseline_fallback
USR-000076,EVT-0000258,2026-06-10 08:59:25.415487,0.37952411259438024,baseline_fallback
USR-000090,EVT-0000259,2026-06-10 09:00:43.978056,0.7555733907696851,baseline_fallback
SVC-000051,EVT-0000260,2026-06-10 09:03:08.423131,0.4203393255768044,baseline_fallback
SVC-000024,EVT-0000261,2026-06-10 09:03:31.951815,0.43499114520133453,baseline_fallback
USR-000142,EVT-0000262,2026-06-10 09:03:39.105302,0.34130107615183836,baseline_fallback
SVC-000053,EVT-0000263,2026-06-10 09:04:34.287890,0.3777974964358647,baseline_fallback
SVC-000016,EVT-0000264,2026-06-10 09:05:49.928362,0.33069741107503503,baseline_fallback
SVC-000024,EVT-0000265,2026-06-10 09:05:52.370039,0.4857062051137895,baseline_fallback
SVC-000053,EVT-0000266,2026-06-10 09:06:46.452747,0.3462155007253257,baseline_fallback
SVC-000024,EVT-0000267,2026-06-10 09:07:19.694673,0.4664473261415274,baseline_fallback
DEV-000020,EVT-0000268,2026-06-10 09:07:28.085831,0.25095790334453005,baseline_fallback
SVC-000053,EVT-0000269,2026-06-10 09:08:03.111957,0.3674643657090004,baseline_fallback
DEV-000023,EVT-0000270,2026-06-10 09:08:36.066564,0.6116314863794323,baseline_fallback
SVC-000046,EVT-0000271,2026-06-10 09:09:02.038777,0.2649299884940383,baseline_fallback
SVC-000011,EVT-0000272,2026-06-10 09:10:07.070241,0.4352158927295835,baseline_fallback
SVC-000013,EVT-0000273,2026-06-10 09:11:02.888357,0.57659339250221,baseline_fallback
SVC-000011,EVT-0000274,2026-06-10 09:11:19.567837,0.3446247731280598,baseline_fallback
DEV-000002,EVT-0000275,2026-06-10 09:11:37.832036,0.36982472346749923,baseline_fallback
DEV-000018,EVT-0000276,2026-06-10 09:13:04.972505,0.32038287896571044,baseline_fallback
USR-000167,EVT-0000277,2026-06-10 09:13:10.043646,0.6678840983747042,baseline_fallback
USR-000158,EVT-0000278,2026-06-10 09:13:38.203051,0.4072570566599978,baseline_fallback
USR-000098,EVT-0000279,2026-06-10 09:13:40.330950,0.6717312876874938,baseline_fallback
SVC-000030,EVT-0000280,2026-06-10 09:13:54.647345,0.8471743464488903,baseline_fallback
USR-000119,EVT-0000281,2026-06-10 09:14:06.266779,0.6500925064941526,baseline_fallback
USR-000133,EVT-0000282,2026-06-10 09:14:33.373396,0.3674387985147263,baseline_fallback
SVC-000024,EVT-0000283,2026-06-10 09:14:49.669061,0.441020554685334,baseline_fallback
SVC-000024,EVT-0000284,2026-06-10 09:15:49.489527,0.45862088454738337,baseline_fallback
DEV-000012,EVT-0000285,2026-06-10 09:16:43.047151,0.9572497526429392,baseline_fallback
USR-000180,EVT-0000286,2026-06-10 09:16:56.730171,0.6726791234809872,baseline_fallback
USR-000148,EVT-0000287,2026-06-10 09:18:59.492531,0.38940738278121384,baseline_fallback
SVC-000013,EVT-0000288,2026-06-10 09:21:11.896523,0.8919046248179713,baseline_fallback
SVC-000013,EVT-0000289,2026-06-10 09:23:41.323584,0.8919046248179713,baseline_fallback
USR-000168,EVT-0000290,2026-06-10 09:23:48.671922,0.4300317555029567,baseline_fallback
USR-000132,EVT-0000291,2026-06-10 09:30:24.593687,0.6110703092390282,baseline_fallback
USR-000168,EVT-0000292,2026-06-10 09:30:31.240504,0.4313417616423804,baseline_fallback
